event_id: EVT00000001, load_id: LOAD00000001, trip_id: TRIP00000001, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-01 18:00:00.000000, actual_datetime: 2022-01-01 20:58:55.918185, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00000343, load_id: LOAD00000172, trip_id: TRIP00000172, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-03 14:00:00.000000, actual_datetime: 2022-01-03 16:34:35.983052, detention_minutes: 108, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00000344, load_id: LOAD00000172, trip_id: TRIP00000172, event_type: Delivery, facility_id: FAC00022, scheduled_datetime: 2022-01-04 22:16:35.983052, actual_datetime: 2022-01-05 03:05:00.170371, detention_minutes: 123, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00000345, load_id: LOAD00000173, trip_id: TRIP00000173, event_type: Pickup, facility_id: FAC00007, scheduled_datetime: 2022-01-03 10:00:00.000000, actual_datetime: 2022-01-03 11:04:52.951263, detention_minutes: 116, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000346, load_id: LOAD00000173, trip_id: TRIP00000173, event_type: Delivery, facility_id: FAC00007, scheduled_datetime: 2022-01-04 00:16:52.951263, actual_datetime: 2022-01-04 02:08:18.566848, detention_minutes: 82, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000347, load_id: LOAD00000174, trip_id: TRIP00000174, event_type: Pickup, facility_id: FAC00048, scheduled_datetime: 2022-01-03 09:00:00.000000, actual_datetime: 2022-01-03 08:13:13.397224, detention_minutes: 24, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00000348, load_id: LOAD00000174, trip_id: TRIP00000174, event_type: Delivery, facility_id: FAC00012, scheduled_datetime: 2022-01-05 06:55:13.397224, actual_datetime: 2022-01-05 08:59:10.928794, detention_minutes: 2, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000349, load_id: LOAD00000175, trip_id: TRIP00000175, event_type: Pickup, facility_id: FAC00007, scheduled_datetime: 2022-01-03 17:00:00.000000, actual_datetime: 2022-01-03 16:27:05.869979, detention_minutes: 0, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00000350, load_id: LOAD00000175, trip_id: TRIP00000175, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-04 01:45:05.869979, actual_datetime: 2022-01-04 05:06:14.747470, detention_minutes: 5, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00000351, load_id: LOAD00000176, trip_id: TRIP00000176, event_type: Pickup, facility_id: FAC00024, scheduled_datetime: 2022-01-03 09:00:00.000000, actual_datetime: 2022-01-03 07:32:33.222954, detention_minutes: 52, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000352, load_id: LOAD00000176, trip_id: TRIP00000176, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-03 15:26:33.222954, actual_datetime: 2022-01-03 14:10:28.343445, detention_minutes: 73, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00000353, load_id: LOAD00000177, trip_id: TRIP00000177, event_type: Pickup, facility_id: FAC00009, scheduled_datetime: 2022-01-03 06:00:00.000000, actual_datetime: 2022-01-03 05:44:37.264400, detention_minutes: 103, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00000354, load_id: LOAD00000177, trip_id: TRIP00000177, event_type: Delivery, facility_id: FAC00026, scheduled_datetime: 2022-01-03 20:38:37.264400, actual_datetime: 2022-01-03 20:26:26.340952, detention_minutes: 35, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00000355, load_id: LOAD00000178, trip_id: TRIP00000178, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-03 07:00:00.000000, actual_datetime: 2022-01-03 06:51:44.692784, detention_minutes: 48, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00000356, load_id: LOAD00000178, trip_id: TRIP00000178, event_type: Delivery, facility_id: FAC00026, scheduled_datetime: 2022-01-04 17:33:44.692784, actual_datetime: 2022-01-04 18:31:22.636040, detention_minutes: 171, on_time_flag: True, location_city: Indianapolis, location_state: IN
event_id: EVT00000357, load_id: LOAD00000179, trip_id: TRIP00000179, event_type: Pickup, facility_id: FAC00023, scheduled_datetime: 2022-01-03 17:00:00.000000, actual_datetime: 2022-01-03 17:03:39.012935, detention_minutes: 43, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00000358, load_id: LOAD00000179, trip_id: TRIP00000179, event_type: Delivery, facility_id: FAC00017, scheduled_datetime: 2022-01-05 17:21:39.012935, actual_datetime: 2022-01-05 17:34:26.393936, detention_minutes: 199, on_time_flag: True, location_city: New York, location_state: NY
event_id: EVT00000359, load_id: LOAD00000180, trip_id: TRIP00000180, event_type: Pickup, facility_id: FAC00030, scheduled_datetime: 2022-01-03 16:00:00.000000, actual_datetime: 2022-01-03 14:13:55.197410, detention_minutes: 60, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00000360, load_id: LOAD00000180, trip_id: TRIP00000180, event_type: Delivery, facility_id: FAC00040, scheduled_datetime: 2022-01-04 02:19:55.197410, actual_datetime: 2022-01-04 03:49:30.697085, detention_minutes: 0, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00000361, load_id: LOAD00000181, trip_id: TRIP00000181, event_type: Pickup, facility_id: FAC00009, scheduled_datetime: 2022-01-03 09:00:00.000000, actual_datetime: 2022-01-03 12:09:18.980018, detention_minutes: 20, on_time_flag: False, location_city: Phoenix, location_state: AZ
event_id: EVT00000362, load_id: LOAD00000181, trip_id: TRIP00000181, event_type: Delivery, facility_id: FAC00020, scheduled_datetime: 2022-01-04 08:21:18.980018, actual_datetime: 2022-01-04 11:54:45.988137, detention_minutes: 173, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00000363, load_id: LOAD00000182, trip_id: TRIP00000182, event_type: Pickup, facility_id: FAC00027, scheduled_datetime: 2022-01-03 17:00:00.000000, actual_datetime: 2022-01-03 15:44:33.036113, detention_minutes: 64, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00000364, load_id: LOAD00000182, trip_id: TRIP00000182, event_type: Delivery, facility_id: FAC00034, scheduled_datetime: 2022-01-05 06:14:33.036113, actual_datetime: 2022-01-05 09:37:07.361763, detention_minutes: 146, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00000365, load_id: LOAD00000183, trip_id: TRIP00000183, event_type: Pickup, facility_id: FAC00042, scheduled_datetime: 2022-01-03 17:00:00.000000, actual_datetime: 2022-01-03 20:46:44.347499, detention_minutes: 128, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00000366, load_id: LOAD00000183, trip_id: TRIP00000183, event_type: Delivery, facility_id: FAC00034, scheduled_datetime: 2022-01-06 02:46:44.347499, actual_datetime: 2022-01-06 05:56:12.797339, detention_minutes: 0, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000367, load_id: LOAD00000184, trip_id: TRIP00000184, event_type: Pickup, facility_id: FAC00004, scheduled_datetime: 2022-01-03 06:00:00.000000, actual_datetime: 2022-01-03 07:39:36.182502, detention_minutes: 132, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000368, load_id: LOAD00000184, trip_id: TRIP00000184, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-03 16:15:36.182502, actual_datetime: 2022-01-03 20:44:22.328788, detention_minutes: 120, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00000369, load_id: LOAD00000185, trip_id: TRIP00000185, event_type: Pickup, facility_id: FAC00021, scheduled_datetime: 2022-01-03 08:00:00.000000, actual_datetime: 2022-01-03 07:35:11.868789, detention_minutes: 169, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00000370, load_id: LOAD00000185, trip_id: TRIP00000185, event_type: Delivery, facility_id: FAC00034, scheduled_datetime: 2022-01-04 04:41:11.868789, actual_datetime: 2022-01-04 04:01:12.215713, detention_minutes: 197, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00000371, load_id: LOAD00000186, trip_id: TRIP00000186, event_type: Pickup, facility_id: FAC00033, scheduled_datetime: 2022-01-03 12:00:00.000000, actual_datetime: 2022-01-03 14:58:43.215866, detention_minutes: 25, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00000372, load_id: LOAD00000186, trip_id: TRIP00000186, event_type: Delivery, facility_id: FAC00003, scheduled_datetime: 2022-01-05 13:34:43.215866, actual_datetime: 2022-01-05 12:08:47.899374, detention_minutes: 54, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00000373, load_id: LOAD00000187, trip_id: TRIP00000187, event_type: Pickup, facility_id: FAC00047, scheduled_datetime: 2022-01-03 11:00:00.000000, actual_datetime: 2022-01-03 14:47:05.916138, detention_minutes: 101, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00000374, load_id: LOAD00000187, trip_id: TRIP00000187, event_type: Delivery, facility_id: FAC00038, scheduled_datetime: 2022-01-05 04:41:05.916138, actual_datetime: 2022-01-05 02:09:33.203473, detention_minutes: 26, on_time_flag: False, location_city: Portland, location_state: OR
event_id: EVT00000375, load_id: LOAD00000188, trip_id: TRIP00000188, event_type: Pickup, facility_id: FAC00024, scheduled_datetime: 2022-01-03 13:00:00.000000, actual_datetime: 2022-01-03 15:11:48.528076, detention_minutes: 90, on_time_flag: False, location_city: Charlotte, location_state: NC
event_id: EVT00000376, load_id: LOAD00000188, trip_id: TRIP00000188, event_type: Delivery, facility_id: FAC00035, scheduled_datetime: 2022-01-05 18:17:48.528076, actual_datetime: 2022-01-05 23:25:45.160376, detention_minutes: 104, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00000377, load_id: LOAD00000189, trip_id: TRIP00000189, event_type: Pickup, facility_id: FAC00019, scheduled_datetime: 2022-01-03 07:00:00.000000, actual_datetime: 2022-01-03 10:59:28.831853, detention_minutes: 64, on_time_flag: False, location_city: Minneapolis, location_state: MN
event_id: EVT00000378, load_id: LOAD00000189, trip_id: TRIP00000189, event_type: Delivery, facility_id: FAC00048, scheduled_datetime: 2022-01-04 08:11:28.831853, actual_datetime: 2022-01-04 07:50:38.749693, detention_minutes: 232, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00000379, load_id: LOAD00000190, trip_id: TRIP00000190, event_type: Pickup, facility_id: FAC00003, scheduled_datetime: 2022-01-03 15:00:00.000000, actual_datetime: 2022-01-03 13:26:13.142864, detention_minutes: 58, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000380, load_id: LOAD00000190, trip_id: TRIP00000190, event_type: Delivery, facility_id: FAC00029, scheduled_datetime: 2022-01-03 22:44:13.142864, actual_datetime: 2022-01-03 19:53:51.805863, detention_minutes: 138, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00000381, load_id: LOAD00000191, trip_id: TRIP00000191, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-03 16:00:00.000000, actual_datetime: 2022-01-03 16:13:54.535787, detention_minutes: 13, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000382, load_id: LOAD00000191, trip_id: TRIP00000191, event_type: Delivery, facility_id: FAC00046, scheduled_datetime: 2022-01-04 04:55:54.535787, actual_datetime: 2022-01-04 05:36:29.889481, detention_minutes: 226, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00000383, load_id: LOAD00000192, trip_id: TRIP00000192, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-03 12:00:00.000000, actual_datetime: 2022-01-03 10:35:35.299606, detention_minutes: 110, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00000384, load_id: LOAD00000192, trip_id: TRIP00000192, event_type: Delivery, facility_id: FAC00003, scheduled_datetime: 2022-01-04 11:23:35.299606, actual_datetime: 2022-01-04 10:49:10.091219, detention_minutes: 2, on_time_flag: True, location_city: New York, location_state: NY
event_id: EVT00000385, load_id: LOAD00000193, trip_id: TRIP00000193, event_type: Pickup, facility_id: FAC00050, scheduled_datetime: 2022-01-03 18:00:00.000000, actual_datetime: 2022-01-03 16:05:37.615912, detention_minutes: 39, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000386, load_id: LOAD00000193, trip_id: TRIP00000193, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-04 03:47:37.615912, actual_datetime: 2022-01-04 05:45:53.027895, detention_minutes: 235, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00000387, load_id: LOAD00000194, trip_id: TRIP00000194, event_type: Pickup, facility_id: FAC00039, scheduled_datetime: 2022-01-03 12:00:00.000000, actual_datetime: 2022-01-03 14:19:17.508064, detention_minutes: 159, on_time_flag: False, location_city: Phoenix, location_state: AZ
event_id: EVT00000388, load_id: LOAD00000194, trip_id: TRIP00000194, event_type: Delivery, facility_id: FAC00004, scheduled_datetime: 2022-01-04 01:07:17.508064, actual_datetime: 2022-01-03 22:46:15.267591, detention_minutes: 1, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00000389, load_id: LOAD00000195, trip_id: TRIP00000195, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-03 09:00:00.000000, actual_datetime: 2022-01-03 10:15:11.140838, detention_minutes: 0, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00000390, load_id: LOAD00000195, trip_id: TRIP00000195, event_type: Delivery, facility_id: FAC00031, scheduled_datetime: 2022-01-05 10:33:11.140838, actual_datetime: 2022-01-05 12:36:00.051537, detention_minutes: 0, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00000391, load_id: LOAD00000196, trip_id: TRIP00000196, event_type: Pickup, facility_id: FAC00040, scheduled_datetime: 2022-01-03 11:00:00.000000, actual_datetime: 2022-01-03 14:17:11.661795, detention_minutes: 0, on_time_flag: False, location_city: Minneapolis, location_state: MN
event_id: EVT00000392, load_id: LOAD00000196, trip_id: TRIP00000196, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-04 20:29:11.661795, actual_datetime: 2022-01-05 00:10:47.119983, detention_minutes: 192, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00000393, load_id: LOAD00000197, trip_id: TRIP00000197, event_type: Pickup, facility_id: FAC00044, scheduled_datetime: 2022-01-03 12:00:00.000000, actual_datetime: 2022-01-03 11:38:37.681848, detention_minutes: 134, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00000394, load_id: LOAD00000197, trip_id: TRIP00000197, event_type: Delivery, facility_id: FAC00036, scheduled_datetime: 2022-01-05 09:38:37.681848, actual_datetime: 2022-01-05 13:20:15.003717, detention_minutes: 231, on_time_flag: False, location_city: Portland, location_state: OR
event_id: EVT00000395, load_id: LOAD00000198, trip_id: TRIP00000198, event_type: Pickup, facility_id: FAC00006, scheduled_datetime: 2022-01-03 12:00:00.000000, actual_datetime: 2022-01-03 12:17:15.025929, detention_minutes: 167, on_time_flag: True, location_city: Miami, location_state: FL
event_id: EVT00000396, load_id: LOAD00000198, trip_id: TRIP00000198, event_type: Delivery, facility_id: FAC00023, scheduled_datetime: 2022-01-04 14:53:15.025929, actual_datetime: 2022-01-04 17:43:17.966691, detention_minutes: 196, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00000397, load_id: LOAD00000199, trip_id: TRIP00000199, event_type: Pickup, facility_id: FAC00030, scheduled_datetime: 2022-01-03 11:00:00.000000, actual_datetime: 2022-01-03 09:43:03.499366, detention_minutes: 119, on_time_flag: True, location_city: Phoenix, location_state: AZ
