fuel_purchase_id: FUEL00000001, trip_id: TRIP00051284, truck_id: TRK00045, driver_id: DRV00102, purchase_date: 2023-10-22 05:00:00, location_city: Columbus, location_state: MN, gallons: 131.6, price_per_gallon: 3.399, total_cost: 447.31, fuel_card_number: FC567161
fuel_purchase_id: FUEL00000614, trip_id: TRIP00033037, truck_id: TRK00065, driver_id: DRV00070, purchase_date: 2023-03-01 05:00:00, location_city: Atlanta, location_state: TN, gallons: 124.6, price_per_gallon: 4.079, total_cost: 508.24, fuel_card_number: FC539182
fuel_purchase_id: FUEL00000615, trip_id: TRIP00059298, truck_id: TRK00026, driver_id: DRV00139, purchase_date: 2024-02-02 07:00:00, location_city: Portland, location_state: NV, gallons: 107.9, price_per_gallon: 3.676, total_cost: 396.64, fuel_card_number: FC594694
fuel_purchase_id: FUEL00000616, trip_id: TRIP00008441, truck_id: TRK00023, driver_id: DRV00105, purchase_date: 2022-04-20 19:00:00, location_city: Indianapolis, location_state: NE, gallons: 125.6, price_per_gallon: 3.761, total_cost: 472.38, fuel_card_number: FC671135
fuel_purchase_id: FUEL00000617, trip_id: TRIP00044880, truck_id: TRK00052, driver_id: DRV00054, purchase_date: 2023-07-30 14:00:00, location_city: Kansas City, location_state: MI, gallons: 106.1, price_per_gallon: 3.708, total_cost: 393.42, fuel_card_number: FC364083
fuel_purchase_id: FUEL00000618, trip_id: TRIP00002981, truck_id: TRK00080, driver_id: DRV00104, purchase_date: 2022-02-07 13:00:00, location_city: Los Angeles, location_state: TX, gallons: 81.1, price_per_gallon: 3.504, total_cost: 284.17, fuel_card_number: FC541034
fuel_purchase_id: FUEL00000619, trip_id: TRIP00024004, truck_id: TRK00050, driver_id: DRV00078, purchase_date: 2022-11-04 08:00:00, location_city: Dallas, location_state: MI, gallons: 166.7, price_per_gallon: 4.126, total_cost: 687.8, fuel_card_number: FC762002
fuel_purchase_id: FUEL00000620, trip_id: TRIP00016652, truck_id: TRK00044, driver_id: DRV00102, purchase_date: 2022-08-01 09:00:00, location_city: Minneapolis, location_state: TX, gallons: 192.1, price_per_gallon: 3.765, total_cost: 723.26, fuel_card_number: FC715849
fuel_purchase_id: FUEL00000621, trip_id: TRIP00051922, truck_id: TRK00041, driver_id: DRV00062, purchase_date: 2023-10-31 03:00:00, location_city: Indianapolis, location_state: MO, gallons: 187.0, price_per_gallon: 4.151, total_cost: 776.24, fuel_card_number: FC897119
fuel_purchase_id: FUEL00000622, trip_id: TRIP00001748, truck_id: TRK00030, driver_id: DRV00058, purchase_date: 2022-01-23 07:00:00, location_city: Nashville, location_state: CA, gallons: 131.3, price_per_gallon: 4.905, total_cost: 644.03, fuel_card_number: FC954599
fuel_purchase_id: FUEL00000623, trip_id: TRIP00076276, truck_id: nan, driver_id: DRV00018, purchase_date: 2024-09-06 09:00:00, location_city: Seattle, location_state: OR, gallons: 137.1, price_per_gallon: 3.759, total_cost: 515.36, fuel_card_number: FC134340
fuel_purchase_id: FUEL00000624, trip_id: TRIP00081447, truck_id: TRK00116, driver_id: DRV00083, purchase_date: 2024-11-12 21:00:00, location_city: Phoenix, location_state: TN, gallons: 57.0, price_per_gallon: 3.882, total_cost: 221.27, fuel_card_number: FC514516
fuel_purchase_id: FUEL00000625, trip_id: TRIP00034782, truck_id: TRK00108, driver_id: DRV00098, purchase_date: 2023-03-22 01:00:00, location_city: Salt Lake City, location_state: IL, gallons: 106.5, price_per_gallon: 4.243, total_cost: 451.88, fuel_card_number: FC440886
fuel_purchase_id: FUEL00000626, trip_id: TRIP00014790, truck_id: TRK00014, driver_id: DRV00047, purchase_date: 2022-07-09 06:00:00, location_city: Las Vegas, location_state: NV, gallons: 155.7, price_per_gallon: 4.898, total_cost: 762.62, fuel_card_number: FC159790
fuel_purchase_id: FUEL00000627, trip_id: TRIP00002520, truck_id: TRK00067, driver_id: DRV00041, purchase_date: 2022-02-02 21:00:00, location_city: Omaha, location_state: TX, gallons: 169.9, price_per_gallon: 3.946, total_cost: 670.43, fuel_card_number: FC396138
fuel_purchase_id: FUEL00000628, trip_id: TRIP00030787, truck_id: TRK00084, driver_id: DRV00091, purchase_date: 2023-01-31 02:00:00, location_city: Atlanta, location_state: TX, gallons: 149.7, price_per_gallon: 3.578, total_cost: 535.63, fuel_card_number: FC296097
fuel_purchase_id: FUEL00000629, trip_id: TRIP00078296, truck_id: TRK00112, driver_id: DRV00149, purchase_date: 2024-10-02 00:00:00, location_city: Dallas, location_state: PA, gallons: 121.4, price_per_gallon: 3.189, total_cost: 387.14, fuel_card_number: FC622057
fuel_purchase_id: FUEL00000630, trip_id: TRIP00044660, truck_id: TRK00007, driver_id: DRV00142, purchase_date: 2023-07-28 20:00:00, location_city: Columbus, location_state: FL, gallons: 199.0, price_per_gallon: 4.001, total_cost: 796.2, fuel_card_number: FC719530
fuel_purchase_id: FUEL00000631, trip_id: TRIP00007932, truck_id: TRK00093, driver_id: nan, purchase_date: 2022-04-12 05:00:00, location_city: Philadelphia, location_state: NE, gallons: 188.2, price_per_gallon: 3.929, total_cost: 739.44, fuel_card_number: FC182892
fuel_purchase_id: FUEL00000632, trip_id: TRIP00029454, truck_id: TRK00062, driver_id: DRV00090, purchase_date: 2023-01-12 20:00:00, location_city: Los Angeles, location_state: TN, gallons: 60.4, price_per_gallon: 3.481, total_cost: 210.25, fuel_card_number: FC618314
fuel_purchase_id: FUEL00000633, trip_id: TRIP00044476, truck_id: TRK00071, driver_id: DRV00002, purchase_date: 2023-07-25 10:00:00, location_city: Denver, location_state: NV, gallons: 61.9, price_per_gallon: 4.445, total_cost: 275.15, fuel_card_number: FC698865
fuel_purchase_id: FUEL00000634, trip_id: TRIP00053071, truck_id: TRK00073, driver_id: DRV00012, purchase_date: 2023-11-14 13:00:00, location_city: Charlotte, location_state: NY, gallons: 101.2, price_per_gallon: 3.501, total_cost: 354.3, fuel_card_number: FC933126
fuel_purchase_id: FUEL00000635, trip_id: TRIP00040104, truck_id: TRK00007, driver_id: DRV00098, purchase_date: 2023-05-30 08:00:00, location_city: Chicago, location_state: NE, gallons: 55.6, price_per_gallon: 3.312, total_cost: 184.15, fuel_card_number: FC142742
fuel_purchase_id: FUEL00000636, trip_id: TRIP00071771, truck_id: TRK00001, driver_id: DRV00095, purchase_date: 2024-07-12 06:00:00, location_city: Milwaukee, location_state: PA, gallons: 178.5, price_per_gallon: 3.978, total_cost: 710.07, fuel_card_number: FC318944
fuel_purchase_id: FUEL00000637, trip_id: TRIP00067343, truck_id: TRK00043, driver_id: DRV00049, purchase_date: 2024-05-16 23:00:00, location_city: Portland, location_state: WA, gallons: 148.7, price_per_gallon: 3.33, total_cost: 495.17, fuel_card_number: FC447609
fuel_purchase_id: FUEL00000638, trip_id: TRIP00078218, truck_id: TRK00008, driver_id: DRV00054, purchase_date: 2024-10-01 00:00:00, location_city: Philadelphia, location_state: FL, gallons: 89.9, price_per_gallon: 3.348, total_cost: 300.99, fuel_card_number: FC363110
fuel_purchase_id: FUEL00000639, trip_id: TRIP00012223, truck_id: TRK00006, driver_id: DRV00119, purchase_date: 2022-06-08 06:00:00, location_city: Atlanta, location_state: MI, gallons: 74.9, price_per_gallon: 4.17, total_cost: 312.33, fuel_card_number: FC600320
fuel_purchase_id: FUEL00000640, trip_id: TRIP00022276, truck_id: TRK00098, driver_id: DRV00091, purchase_date: 2022-10-13 23:00:00, location_city: Houston, location_state: CA, gallons: 122.8, price_per_gallon: 4.767, total_cost: 585.39, fuel_card_number: FC479740
fuel_purchase_id: FUEL00000641, trip_id: TRIP00053587, truck_id: TRK00111, driver_id: DRV00125, purchase_date: 2023-11-22 13:00:00, location_city: Los Angeles, location_state: OH, gallons: 196.4, price_per_gallon: 4.159, total_cost: 816.83, fuel_card_number: FC512363
fuel_purchase_id: FUEL00000642, trip_id: TRIP00015896, truck_id: TRK00107, driver_id: DRV00035, purchase_date: 2022-07-24 10:00:00, location_city: Los Angeles, location_state: FL, gallons: 93.0, price_per_gallon: 4.205, total_cost: 391.06, fuel_card_number: FC506566
fuel_purchase_id: FUEL00000643, trip_id: TRIP00064170, truck_id: TRK00082, driver_id: DRV00053, purchase_date: 2024-04-06 22:00:00, location_city: Kansas City, location_state: OR, gallons: 168.4, price_per_gallon: 3.855, total_cost: 649.18, fuel_card_number: FC938623
fuel_purchase_id: FUEL00000644, trip_id: TRIP00080975, truck_id: TRK00078, driver_id: DRV00113, purchase_date: 2024-11-04 03:00:00, location_city: Los Angeles, location_state: TN, gallons: 79.5, price_per_gallon: 3.561, total_cost: 283.1, fuel_card_number: FC415849
fuel_purchase_id: FUEL00000645, trip_id: TRIP00056434, truck_id: TRK00049, driver_id: DRV00039, purchase_date: 2023-12-28 18:00:00, location_city: Dallas, location_state: NY, gallons: 102.9, price_per_gallon: 4.411, total_cost: 453.89, fuel_card_number: FC589594
fuel_purchase_id: FUEL00000646, trip_id: TRIP00026299, truck_id: TRK00024, driver_id: DRV00036, purchase_date: 2022-12-03 09:00:00, location_city: Seattle, location_state: MI, gallons: 137.4, price_per_gallon: 4.149, total_cost: 570.07, fuel_card_number: FC313774
fuel_purchase_id: FUEL00000647, trip_id: TRIP00057334, truck_id: TRK00030, driver_id: nan, purchase_date: 2024-01-09 02:00:00, location_city: Philadelphia, location_state: MI, gallons: 60.0, price_per_gallon: 3.499, total_cost: 209.94, fuel_card_number: FC760389
fuel_purchase_id: FUEL00000648, trip_id: TRIP00033258, truck_id: TRK00068, driver_id: DRV00088, purchase_date: 2023-03-02 21:00:00, location_city: Atlanta, location_state: FL, gallons: 134.0, price_per_gallon: 4.089, total_cost: 547.93, fuel_card_number: FC106228
fuel_purchase_id: FUEL00000649, trip_id: TRIP00027692, truck_id: TRK00065, driver_id: DRV00049, purchase_date: 2022-12-20 23:00:00, location_city: Milwaukee, location_state: AZ, gallons: 51.1, price_per_gallon: 3.431, total_cost: 175.32, fuel_card_number: FC244598
fuel_purchase_id: FUEL00000650, trip_id: TRIP00058205, truck_id: TRK00041, driver_id: DRV00126, purchase_date: 2024-01-20 22:00:00, location_city: Chicago, location_state: CO, gallons: 120.0, price_per_gallon: 3.731, total_cost: 447.72, fuel_card_number: FC758222
fuel_purchase_id: FUEL00000651, trip_id: TRIP00060243, truck_id: TRK00083, driver_id: DRV00050, purchase_date: 2024-02-16 06:00:00, location_city: Nashville, location_state: TN, gallons: 128.8, price_per_gallon: 3.39, total_cost: 436.63, fuel_card_number: FC781902
fuel_purchase_id: FUEL00000652, trip_id: TRIP00047635, truck_id: TRK00098, driver_id: DRV00029, purchase_date: 2023-09-06 02:00:00, location_city: Milwaukee, location_state: OK, gallons: 165.4, price_per_gallon: 3.467, total_cost: 573.44, fuel_card_number: FC769136
fuel_purchase_id: FUEL00000653, trip_id: TRIP00066705, truck_id: TRK00059, driver_id: DRV00079, purchase_date: 2024-05-09 21:00:00, location_city: Charlotte, location_state: NV, gallons: 55.0, price_per_gallon: 4.142, total_cost: 227.81, fuel_card_number: FC114845
fuel_purchase_id: FUEL00000654, trip_id: TRIP00013388, truck_id: TRK00041, driver_id: DRV00014, purchase_date: 2022-06-22 22:00:00, location_city: Phoenix, location_state: OK, gallons: 178.0, price_per_gallon: 3.887, total_cost: 691.89, fuel_card_number: FC272310
fuel_purchase_id: FUEL00000655, trip_id: TRIP00046834, truck_id: TRK00014, driver_id: DRV00017, purchase_date: 2023-08-27 01:00:00, location_city: Philadelphia, location_state: GA, gallons: 61.9, price_per_gallon: 3.31, total_cost: 204.89, fuel_card_number: FC158733
fuel_purchase_id: FUEL00000656, trip_id: TRIP00027668, truck_id: TRK00090, driver_id: DRV00104, purchase_date: 2022-12-21 16:00:00, location_city: Kansas City, location_state: OR, gallons: 192.5, price_per_gallon: 4.034, total_cost: 776.54, fuel_card_number: FC678812
fuel_purchase_id: FUEL00000657, trip_id: TRIP00073620, truck_id: TRK00043, driver_id: DRV00125, purchase_date: 2024-08-02 10:00:00, location_city: Kansas City, location_state: OK, gallons: 165.5, price_per_gallon: 3.276, total_cost: 542.18, fuel_card_number: FC773599
fuel_purchase_id: FUEL00000658, trip_id: TRIP00029147, truck_id: TRK00069, driver_id: DRV00100, purchase_date: 2023-01-09 23:00:00, location_city: Nashville, location_state: NC, gallons: 182.2, price_per_gallon: 4.132, total_cost: 752.85, fuel_card_number: FC729826
fuel_purchase_id: FUEL00000659, trip_id: TRIP00025986, truck_id: TRK00048, driver_id: DRV00033, purchase_date: 2022-11-29 16:00:00, location_city: Las Vegas, location_state: IL, gallons: 159.6, price_per_gallon: 4.999, total_cost: 797.84, fuel_card_number: FC419481
fuel_purchase_id: FUEL00000660, trip_id: TRIP00028735, truck_id: TRK00101, driver_id: DRV00122, purchase_date: 2023-01-04 13:00:00, location_city: Nashville, location_state: MO, gallons: 103.8, price_per_gallon: 3.812, total_cost: 395.69, fuel_card_number: FC735048
fuel_purchase_id: FUEL00000661, trip_id: TRIP00026197, truck_id: TRK00073, driver_id: DRV00003, purchase_date: 2022-11-30 02:00:00, location_city: Detroit, location_state: MI, gallons: 179.0, price_per_gallon: 4.54, total_cost: 812.66, fuel_card_number: FC531807
fuel_purchase_id: FUEL00000662, trip_id: TRIP00008864, truck_id: TRK00007, driver_id: DRV00102, purchase_date: 2022-04-26 02:00:00, location_city: Salt Lake City, location_state: MI, gallons: 167.7, price_per_gallon: 3.905, total_cost: 654.87, fuel_card_number: FC256032
fuel_purchase_id: FUEL00000663, trip_id: TRIP00041482, truck_id: TRK00068, driver_id: DRV00121, purchase_date: 2023-06-18 17:00:00, location_city: Los Angeles, location_state: IL, gallons: 143.6, price_per_gallon: 3.338, total_cost: 479.34, fuel_card_number: FC212336
fuel_purchase_id: FUEL00000664, trip_id: TRIP00006619, truck_id: TRK00004, driver_id: DRV00043, purchase_date: 2022-03-29 10:00:00, location_city: Portland, location_state: OH, gallons: 141.3, price_per_gallon: 3.889, total_cost: 549.52, fuel_card_number: FC780968
fuel_purchase_id: FUEL00000665, trip_id: TRIP00075435, truck_id: TRK00105, driver_id: DRV00057, purchase_date: 2024-08-26 17:00:00, location_city: Atlanta, location_state: MO, gallons: 192.7, price_per_gallon: 3.815, total_cost: 735.15, fuel_card_number: FC676802
fuel_purchase_id: FUEL00000666, trip_id: TRIP00001218, truck_id: TRK00067, driver_id: DRV00026, purchase_date: 2022-01-16 18:00:00, location_city: New York, location_state: OK, gallons: 121.1, price_per_gallon: 3.544, total_cost: 429.18, fuel_card_number: FC656365
fuel_purchase_id: FUEL00000667, trip_id: TRIP00067493, truck_id: TRK00076, driver_id: DRV00104, purchase_date: 2024-05-18 04:00:00, location_city: Detroit, location_state: NE, gallons: 188.2, price_per_gallon: 3.912, total_cost: 736.24, fuel_card_number: FC265470
fuel_purchase_id: FUEL00000668, trip_id: TRIP00007509, truck_id: TRK00074, driver_id: DRV00130, purchase_date: 2022-04-07 08:00:00, location_city: Seattle, location_state: NE, gallons: 132.3, price_per_gallon: 4.19, total_cost: 554.34, fuel_card_number: FC260967
fuel_purchase_id: FUEL00000669, trip_id: TRIP00077410, truck_id: TRK00062, driver_id: DRV00060, purchase_date: 2024-09-22 05:00:00, location_city: Detroit, location_state: WA, gallons: 194.9, price_per_gallon: 3.455, total_cost: 673.38, fuel_card_number: FC917216
fuel_purchase_id: FUEL00000670, trip_id: TRIP00015797, truck_id: TRK00079, driver_id: DRV00083, purchase_date: 2022-07-23 17:00:00, location_city: Philadelphia, location_state: OK, gallons: 177.2, price_per_gallon: 3.462, total_cost: 613.47, fuel_card_number: FC910234
fuel_purchase_id: FUEL00000671, trip_id: TRIP00043871, truck_id: TRK00029, driver_id: DRV00125, purchase_date: 2023-07-17 19:00:00, location_city: Houston, location_state: CO, gallons: 179.6, price_per_gallon: 3.797, total_cost: 681.94, fuel_card_number: FC351937
fuel_purchase_id: FUEL00000672, trip_id: TRIP00066204, truck_id: TRK00071, driver_id: DRV00105, purchase_date: 2024-05-01 03:00:00, location_city: Atlanta, location_state: CO, gallons: 63.4, price_per_gallon: 3.263, total_cost: 206.87, fuel_card_number: FC801333
fuel_purchase_id: FUEL00000673, trip_id: TRIP00002229, truck_id: TRK00013, driver_id: DRV00025, purchase_date: 2022-01-30 03:00:00, location_city: Oklahoma City, location_state: MI, gallons: 62.3, price_per_gallon: 4.874, total_cost: 303.65, fuel_card_number: FC437216
fuel_purchase_id: FUEL00000674, trip_id: TRIP00001355, truck_id: TRK00106, driver_id: DRV00033, purchase_date: 2022-01-18 09:00:00, location_city: Memphis, location_state: FL, gallons: 98.9, price_per_gallon: 4.718, total_cost: 466.61, fuel_card_number: FC430648
fuel_purchase_id: FUEL00000675, trip_id: TRIP00038021, truck_id: TRK00089, driver_id: DRV00015, purchase_date: 2023-05-04 10:00:00, location_city: Philadelphia, location_state: WI, gallons: 87.6, price_per_gallon: 3.408, total_cost: 298.54, fuel_card_number: FC721512
fuel_purchase_id: FUEL00000676, trip_id: TRIP00015528, truck_id: TRK00105, driver_id: DRV00100, purchase_date: 2022-07-18 16:00:00, location_city: Omaha, location_state: NV, gallons: 135.8, price_per_gallon: 4.677, total_cost: 635.14, fuel_card_number: FC171802
fuel_purchase_id: FUEL00000677, trip_id: TRIP00062453, truck_id: TRK00025, driver_id: DRV00104, purchase_date: 2024-03-14 20:00:00, location_city: Kansas City, location_state: WI, gallons: 79.8, price_per_gallon: 3.168, total_cost: 252.81, fuel_card_number: FC235185
fuel_purchase_id: FUEL00000678, trip_id: TRIP00000311, truck_id: TRK00062, driver_id: DRV00092, purchase_date: 2022-01-07 16:00:00, location_city: New York, location_state: AZ, gallons: 51.2, price_per_gallon: 4.225, total_cost: 216.32, fuel_card_number: FC546182
fuel_purchase_id: FUEL00000679, trip_id: TRIP00062942, truck_id: TRK00006, driver_id: DRV00036, purchase_date: 2024-03-20 05:00:00, location_city: New York, location_state: AZ, gallons: 173.2, price_per_gallon: 3.996, total_cost: 692.11, fuel_card_number: FC438141
fuel_purchase_id: FUEL00000680, trip_id: TRIP00083638, truck_id: TRK00110, driver_id: DRV00059, purchase_date: 2024-12-08 20:00:00, location_city: Chicago, location_state: FL, gallons: 100.2, price_per_gallon: 4.011, total_cost: 401.9, fuel_card_number: FC483307
fuel_purchase_id: FUEL00000681, trip_id: TRIP00068296, truck_id: TRK00080, driver_id: DRV00062, purchase_date: 2024-05-29 05:00:00, location_city: Portland, location_state: MO, gallons: 139.6, price_per_gallon: 3.862, total_cost: 539.14, fuel_card_number: FC389879
