load_id: LOAD00000001, customer_id: CUST00183, route_id: RTE00019, load_date: 2022-01-01, load_type: Dry Van, weight_lbs: 19178, pieces: 13, revenue: 3045.23, fuel_surcharge: 406.72, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00000347, customer_id: CUST00162, route_id: RTE00003, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 37187, pieces: 2, revenue: 4557.25, fuel_surcharge: 580.87, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000348, customer_id: CUST00181, route_id: RTE00006, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 33189, pieces: 20, revenue: 1394.22, fuel_surcharge: 189.0, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000349, customer_id: CUST00017, route_id: RTE00039, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 16894, pieces: 22, revenue: 1911.37, fuel_surcharge: 344.52, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000350, customer_id: CUST00072, route_id: RTE00013, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 18659, pieces: 22, revenue: 1177.02, fuel_surcharge: 141.33, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000351, customer_id: CUST00171, route_id: RTE00031, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 22231, pieces: 2, revenue: 1204.63, fuel_surcharge: 185.6, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000352, customer_id: CUST00177, route_id: RTE00009, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 16149, pieces: 24, revenue: 1646.93, fuel_surcharge: 149.26, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000353, customer_id: CUST00181, route_id: RTE00046, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 29324, pieces: 13, revenue: 5987.32, fuel_surcharge: 499.18, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000354, customer_id: CUST00171, route_id: RTE00057, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 29247, pieces: 26, revenue: 2076.35, fuel_surcharge: 276.3, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000355, customer_id: CUST00159, route_id: RTE00033, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 22632, pieces: 20, revenue: 448.18, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000356, customer_id: CUST00154, route_id: RTE00056, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 29254, pieces: 28, revenue: 4304.01, fuel_surcharge: 309.24, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00000357, customer_id: CUST00122, route_id: RTE00033, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 36206, pieces: 17, revenue: 353.55, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000358, customer_id: CUST00143, route_id: RTE00029, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 39012, pieces: 4, revenue: 6547.58, fuel_surcharge: 891.82, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000359, customer_id: CUST00127, route_id: RTE00014, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 37122, pieces: 13, revenue: 2414.46, fuel_surcharge: 228.76, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000360, customer_id: CUST00119, route_id: RTE00035, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 21535, pieces: 8, revenue: 1847.73, fuel_surcharge: 344.12, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000361, customer_id: CUST00067, route_id: RTE00036, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 10792, pieces: 11, revenue: 589.22, fuel_surcharge: 86.46, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000362, customer_id: CUST00045, route_id: RTE00034, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 22484, pieces: 20, revenue: 5309.25, fuel_surcharge: 792.88, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000363, customer_id: CUST00051, route_id: RTE00027, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 15682, pieces: 27, revenue: 2939.64, fuel_surcharge: 419.43, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00000364, customer_id: CUST00196, route_id: RTE00027, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 16808, pieces: 2, revenue: 2546.49, fuel_surcharge: 419.43, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000365, customer_id: CUST00165, route_id: RTE00008, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 22312, pieces: 5, revenue: 1779.77, fuel_surcharge: 114.3, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000366, customer_id: CUST00038, route_id: RTE00002, load_date: 2022-01-05, load_type: Dry Van, weight_lbs: 25744, pieces: 20, revenue: 1456.92, fuel_surcharge: 153.34, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000367, customer_id: CUST00015, route_id: RTE00043, load_date: 2022-01-05, load_type: Refrigerated, weight_lbs: 29939, pieces: 26, revenue: 2666.6, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000368, customer_id: CUST00149, route_id: RTE00030, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 38618, pieces: 25, revenue: 5371.85, fuel_surcharge: 708.51, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00000369, customer_id: CUST00013, route_id: RTE00048, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 26094, pieces: 10, revenue: 6941.65, fuel_surcharge: 792.88, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000370, customer_id: CUST00190, route_id: RTE00007, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 26090, pieces: 10, revenue: 4129.82, fuel_surcharge: 504.32, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000371, customer_id: CUST00054, route_id: RTE00048, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 18823, pieces: 28, revenue: 5417.9, fuel_surcharge: 792.88, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000372, customer_id: CUST00010, route_id: RTE00049, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 10443, pieces: 18, revenue: 1703.8, fuel_surcharge: 144.0, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000373, customer_id: CUST00023, route_id: RTE00028, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 37603, pieces: 4, revenue: 3517.26, fuel_surcharge: 564.72, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000374, customer_id: CUST00073, route_id: RTE00001, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 24376, pieces: 10, revenue: 1280.36, fuel_surcharge: 128.63, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000375, customer_id: CUST00075, route_id: RTE00007, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 14473, pieces: 5, revenue: 3529.83, fuel_surcharge: 504.32, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00000376, customer_id: CUST00161, route_id: RTE00052, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 16124, pieces: 24, revenue: 1290.78, fuel_surcharge: 273.36, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000377, customer_id: CUST00165, route_id: RTE00047, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 30642, pieces: 28, revenue: 1084.54, fuel_surcharge: 76.16, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000378, customer_id: CUST00151, route_id: RTE00050, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 11661, pieces: 27, revenue: 1573.0, fuel_surcharge: 170.88, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000379, customer_id: CUST00188, route_id: RTE00030, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 18618, pieces: 20, revenue: 4851.46, fuel_surcharge: 708.51, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000380, customer_id: CUST00071, route_id: RTE00011, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 17916, pieces: 7, revenue: 888.01, fuel_surcharge: 131.28, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000381, customer_id: CUST00070, route_id: RTE00029, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 40775, pieces: 1, revenue: 6847.0, fuel_surcharge: 891.82, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000382, customer_id: CUST00182, route_id: RTE00048, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 20305, pieces: 21, revenue: 7173.93, fuel_surcharge: 792.88, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000383, customer_id: CUST00021, route_id: RTE00048, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 33093, pieces: 16, revenue: 6032.9, fuel_surcharge: 792.88, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000384, customer_id: CUST00078, route_id: RTE00021, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 12318, pieces: 17, revenue: 5242.35, fuel_surcharge: 590.24, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000385, customer_id: CUST00025, route_id: RTE00050, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 28322, pieces: 2, revenue: 1483.27, fuel_surcharge: 170.88, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00000386, customer_id: CUST00019, route_id: RTE00054, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 12950, pieces: 28, revenue: 3411.33, fuel_surcharge: 295.83, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00000387, customer_id: CUST00170, route_id: RTE00054, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 16744, pieces: 16, revenue: 3351.93, fuel_surcharge: 295.83, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000388, customer_id: CUST00053, route_id: RTE00029, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 30417, pieces: 6, revenue: 6713.33, fuel_surcharge: 891.82, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000389, customer_id: CUST00132, route_id: RTE00037, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 44944, pieces: 9, revenue: 3780.5, fuel_surcharge: 537.81, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000390, customer_id: CUST00097, route_id: RTE00018, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 11702, pieces: 13, revenue: 1414.36, fuel_surcharge: 187.6, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000391, customer_id: CUST00029, route_id: RTE00047, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 26517, pieces: 19, revenue: 1096.68, fuel_surcharge: 76.16, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000392, customer_id: CUST00125, route_id: RTE00020, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 20585, pieces: 24, revenue: 3940.22, fuel_surcharge: 738.48, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00000393, customer_id: CUST00106, route_id: RTE00020, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 13865, pieces: 11, revenue: 3368.67, fuel_surcharge: 738.48, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00000394, customer_id: CUST00177, route_id: RTE00032, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 44897, pieces: 20, revenue: 4610.26, fuel_surcharge: 451.8, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000395, customer_id: CUST00091, route_id: RTE00005, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 17625, pieces: 21, revenue: 4457.01, fuel_surcharge: 454.74, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000396, customer_id: CUST00051, route_id: RTE00044, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 30984, pieces: 23, revenue: 6388.99, fuel_surcharge: 814.37, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00000397, customer_id: CUST00174, route_id: RTE00024, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 13180, pieces: 10, revenue: 2804.71, fuel_surcharge: 376.0, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000398, customer_id: CUST00099, route_id: RTE00004, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 22381, pieces: 23, revenue: 3952.62, fuel_surcharge: 383.23, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000399, customer_id: CUST00182, route_id: RTE00032, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 18709, pieces: 19, revenue: 4262.1, fuel_surcharge: 451.8, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000400, customer_id: CUST00188, route_id: RTE00052, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 27957, pieces: 18, revenue: 1506.16, fuel_surcharge: 273.36, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000401, customer_id: CUST00013, route_id: RTE00002, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 42355, pieces: 22, revenue: 1264.64, fuel_surcharge: 153.34, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00000402, customer_id: CUST00055, route_id: RTE00032, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 42662, pieces: 28, revenue: 4525.08, fuel_surcharge: 451.8, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000403, customer_id: CUST00067, route_id: RTE00058, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 34339, pieces: 14, revenue: 1160.25, fuel_surcharge: 98.61, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000404, customer_id: CUST00173, route_id: RTE00013, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 30450, pieces: 12, revenue: 1187.13, fuel_surcharge: 141.33, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000405, customer_id: CUST00140, route_id: RTE00022, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 26592, pieces: 4, revenue: 954.23, fuel_surcharge: 161.53, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00000406, customer_id: CUST00152, route_id: RTE00034, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 11893, pieces: 24, revenue: 5040.1, fuel_surcharge: 792.88, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00000407, customer_id: CUST00048, route_id: RTE00022, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 11549, pieces: 15, revenue: 1018.14, fuel_surcharge: 161.53, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00000408, customer_id: CUST00173, route_id: RTE00012, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 24307, pieces: 25, revenue: 5626.77, fuel_surcharge: 453.91, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000409, customer_id: CUST00095, route_id: RTE00019, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 23423, pieces: 28, revenue: 2643.45, fuel_surcharge: 406.72, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000410, customer_id: CUST00055, route_id: RTE00018, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 40176, pieces: 24, revenue: 1364.68, fuel_surcharge: 187.6, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00000411, customer_id: CUST00103, route_id: RTE00026, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 43778, pieces: 3, revenue: 2901.39, fuel_surcharge: 555.52, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00000412, customer_id: CUST00025, route_id: RTE00049, load_date: 2022-01-06, load_type: Dry Van, weight_lbs: 41630, pieces: 3, revenue: 1979.0, fuel_surcharge: 144.0, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00000413, customer_id: CUST00191, route_id: RTE00036, load_date: 2022-01-06, load_type: Refrigerated, weight_lbs: 26162, pieces: 19, revenue: 769.58, fuel_surcharge: 86.46, accessorial_charges: 100, load_status: Completed, booking_type: Spot
