trip_id: TRIP00000001, load_id: LOAD00000001, driver_id: DRV00117, truck_id: TRK00035, trailer_id: TRL00167, dispatch_date: 2022-01-01, actual_distance_miles: 1314, actual_duration_hours: 26.2, fuel_gallons_used: 183.8, average_mpg: 7.15, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00000267, load_id: LOAD00000267, driver_id: DRV00023, truck_id: TRK00072, trailer_id: TRL00003, dispatch_date: 2022-01-04, actual_distance_miles: 2233, actual_duration_hours: 36.7, fuel_gallons_used: 390.4, average_mpg: 5.72, idle_time_hours: 2.7, trip_status: Completed
trip_id: TRIP00000268, load_id: LOAD00000268, driver_id: DRV00139, truck_id: TRK00080, trailer_id: TRL00038, dispatch_date: 2022-01-04, actual_distance_miles: 1425, actual_duration_hours: 23.7, fuel_gallons_used: 256.8, average_mpg: 5.55, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00000269, load_id: LOAD00000269, driver_id: DRV00002, truck_id: TRK00074, trailer_id: TRL00176, dispatch_date: 2022-01-04, actual_distance_miles: 2269, actual_duration_hours: 41.7, fuel_gallons_used: 389.9, average_mpg: 5.82, idle_time_hours: 8.1, trip_status: Completed
trip_id: TRIP00000270, load_id: LOAD00000270, driver_id: DRV00107, truck_id: TRK00057, trailer_id: TRL00063, dispatch_date: 2022-01-04, actual_distance_miles: 673, actual_duration_hours: 10.4, fuel_gallons_used: 95.9, average_mpg: 7.02, idle_time_hours: 3.1, trip_status: Completed
trip_id: TRIP00000271, load_id: LOAD00000271, driver_id: DRV00124, truck_id: TRK00093, trailer_id: TRL00145, dispatch_date: 2022-01-04, actual_distance_miles: 914, actual_duration_hours: 15.0, fuel_gallons_used: 146.9, average_mpg: 6.22, idle_time_hours: 4.0, trip_status: Completed
trip_id: TRIP00000272, load_id: LOAD00000272, driver_id: DRV00146, truck_id: TRK00051, trailer_id: nan, dispatch_date: 2022-01-04, actual_distance_miles: 1883, actual_duration_hours: 30.5, fuel_gallons_used: 326.9, average_mpg: 5.76, idle_time_hours: 3.9, trip_status: Completed
trip_id: TRIP00000273, load_id: LOAD00000273, driver_id: DRV00009, truck_id: TRK00006, trailer_id: TRL00153, dispatch_date: 2022-01-04, actual_distance_miles: 98, actual_duration_hours: 1.9, fuel_gallons_used: 15.2, average_mpg: 6.44, idle_time_hours: 3.2, trip_status: Completed
trip_id: TRIP00000274, load_id: LOAD00000274, driver_id: DRV00066, truck_id: TRK00114, trailer_id: TRL00057, dispatch_date: 2022-01-04, actual_distance_miles: 514, actual_duration_hours: 8.6, fuel_gallons_used: 71.9, average_mpg: 7.15, idle_time_hours: 11.9, trip_status: Completed
trip_id: TRIP00000275, load_id: LOAD00000275, driver_id: DRV00122, truck_id: nan, trailer_id: TRL00090, dispatch_date: 2022-01-04, actual_distance_miles: 770, actual_duration_hours: 13.4, fuel_gallons_used: 104.2, average_mpg: 7.39, idle_time_hours: 7.3, trip_status: Completed
trip_id: TRIP00000276, load_id: LOAD00000276, driver_id: DRV00056, truck_id: TRK00096, trailer_id: TRL00067, dispatch_date: 2022-01-04, actual_distance_miles: 1266, actual_duration_hours: 23.4, fuel_gallons_used: 201.3, average_mpg: 6.29, idle_time_hours: 3.3, trip_status: Completed
trip_id: TRIP00000277, load_id: LOAD00000277, driver_id: DRV00047, truck_id: TRK00069, trailer_id: TRL00057, dispatch_date: 2022-01-04, actual_distance_miles: 757, actual_duration_hours: 14.0, fuel_gallons_used: 125.7, average_mpg: 6.02, idle_time_hours: 8.6, trip_status: Completed
trip_id: TRIP00000278, load_id: LOAD00000278, driver_id: DRV00078, truck_id: TRK00083, trailer_id: TRL00161, dispatch_date: 2022-01-04, actual_distance_miles: 2050, actual_duration_hours: 37.3, fuel_gallons_used: 306.0, average_mpg: 6.7, idle_time_hours: 3.7, trip_status: Completed
trip_id: TRIP00000279, load_id: LOAD00000279, driver_id: DRV00019, truck_id: TRK00014, trailer_id: TRL00156, dispatch_date: 2022-01-04, actual_distance_miles: 913, actual_duration_hours: 14.4, fuel_gallons_used: 127.2, average_mpg: 7.18, idle_time_hours: 2.5, trip_status: Completed
trip_id: TRIP00000280, load_id: LOAD00000280, driver_id: DRV00087, truck_id: TRK00112, trailer_id: TRL00110, dispatch_date: 2022-01-04, actual_distance_miles: 680, actual_duration_hours: 10.7, fuel_gallons_used: 104.6, average_mpg: 6.5, idle_time_hours: 2.6, trip_status: Completed
trip_id: TRIP00000281, load_id: LOAD00000281, driver_id: DRV00058, truck_id: TRK00061, trailer_id: TRL00032, dispatch_date: 2022-01-04, actual_distance_miles: 2197, actual_duration_hours: 35.2, fuel_gallons_used: 363.1, average_mpg: 6.05, idle_time_hours: 10.6, trip_status: Completed
trip_id: TRIP00000282, load_id: LOAD00000282, driver_id: DRV00077, truck_id: TRK00002, trailer_id: TRL00009, dispatch_date: 2022-01-04, actual_distance_miles: 582, actual_duration_hours: 11.1, fuel_gallons_used: 82.0, average_mpg: 7.1, idle_time_hours: 7.0, trip_status: Completed
trip_id: TRIP00000283, load_id: LOAD00000283, driver_id: DRV00149, truck_id: TRK00082, trailer_id: TRL00123, dispatch_date: 2022-01-04, actual_distance_miles: 1975, actual_duration_hours: 30.4, fuel_gallons_used: 348.3, average_mpg: 5.67, idle_time_hours: 5.1, trip_status: Completed
trip_id: TRIP00000284, load_id: LOAD00000284, driver_id: DRV00034, truck_id: TRK00008, trailer_id: TRL00178, dispatch_date: 2022-01-04, actual_distance_miles: 1252, actual_duration_hours: 20.2, fuel_gallons_used: 219.3, average_mpg: 5.71, idle_time_hours: 6.9, trip_status: Completed
trip_id: TRIP00000285, load_id: LOAD00000285, driver_id: DRV00117, truck_id: TRK00054, trailer_id: TRL00029, dispatch_date: 2022-01-04, actual_distance_miles: 1278, actual_duration_hours: 25.4, fuel_gallons_used: 182.8, average_mpg: 6.99, idle_time_hours: 11.8, trip_status: Completed
trip_id: TRIP00000286, load_id: LOAD00000286, driver_id: DRV00092, truck_id: TRK00068, trailer_id: TRL00110, dispatch_date: 2022-01-04, actual_distance_miles: 2478, actual_duration_hours: 43.5, fuel_gallons_used: 371.0, average_mpg: 6.68, idle_time_hours: 8.3, trip_status: Completed
trip_id: TRIP00000287, load_id: LOAD00000287, driver_id: DRV00054, truck_id: TRK00082, trailer_id: TRL00080, dispatch_date: 2022-01-04, actual_distance_miles: 1330, actual_duration_hours: 21.1, fuel_gallons_used: 207.5, average_mpg: 6.41, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00000288, load_id: LOAD00000288, driver_id: DRV00082, truck_id: TRK00069, trailer_id: TRL00003, dispatch_date: 2022-01-04, actual_distance_miles: 631, actual_duration_hours: 10.4, fuel_gallons_used: 84.7, average_mpg: 7.45, idle_time_hours: 8.5, trip_status: Completed
trip_id: TRIP00000289, load_id: LOAD00000289, driver_id: DRV00147, truck_id: TRK00049, trailer_id: TRL00133, dispatch_date: 2022-01-04, actual_distance_miles: 3112, actual_duration_hours: 53.3, fuel_gallons_used: 531.1, average_mpg: 5.86, idle_time_hours: 5.8, trip_status: Completed
trip_id: TRIP00000290, load_id: LOAD00000290, driver_id: DRV00009, truck_id: TRK00035, trailer_id: TRL00073, dispatch_date: 2022-01-04, actual_distance_miles: 1952, actual_duration_hours: 37.2, fuel_gallons_used: 322.6, average_mpg: 6.05, idle_time_hours: 11.0, trip_status: Completed
trip_id: TRIP00000291, load_id: LOAD00000291, driver_id: DRV00001, truck_id: TRK00057, trailer_id: TRL00064, dispatch_date: 2022-01-05, actual_distance_miles: 506, actual_duration_hours: 9.7, fuel_gallons_used: 81.4, average_mpg: 6.22, idle_time_hours: 9.2, trip_status: Completed
trip_id: TRIP00000292, load_id: LOAD00000292, driver_id: DRV00113, truck_id: TRK00023, trailer_id: TRL00180, dispatch_date: 2022-01-05, actual_distance_miles: 744, actual_duration_hours: 12.5, fuel_gallons_used: 102.5, average_mpg: 7.26, idle_time_hours: 3.8, trip_status: Completed
trip_id: TRIP00000293, load_id: LOAD00000293, driver_id: DRV00069, truck_id: TRK00113, trailer_id: TRL00134, dispatch_date: 2022-01-05, actual_distance_miles: 2829, actual_duration_hours: 43.7, fuel_gallons_used: 490.3, average_mpg: 5.77, idle_time_hours: 10.6, trip_status: Completed
trip_id: TRIP00000294, load_id: LOAD00000294, driver_id: DRV00109, truck_id: TRK00049, trailer_id: TRL00174, dispatch_date: 2022-01-05, actual_distance_miles: 2126, actual_duration_hours: 41.0, fuel_gallons_used: 359.1, average_mpg: 5.92, idle_time_hours: 11.3, trip_status: Completed
trip_id: TRIP00000295, load_id: LOAD00000295, driver_id: DRV00074, truck_id: TRK00006, trailer_id: TRL00093, dispatch_date: 2022-01-05, actual_distance_miles: 94, actual_duration_hours: 1.6, fuel_gallons_used: 12.9, average_mpg: 7.3, idle_time_hours: 9.1, trip_status: Completed
trip_id: TRIP00000296, load_id: LOAD00000296, driver_id: DRV00132, truck_id: TRK00068, trailer_id: TRL00022, dispatch_date: 2022-01-05, actual_distance_miles: 1146, actual_duration_hours: 20.4, fuel_gallons_used: 190.7, average_mpg: 6.01, idle_time_hours: 6.7, trip_status: Completed
trip_id: TRIP00000297, load_id: LOAD00000297, driver_id: DRV00145, truck_id: TRK00020, trailer_id: TRL00145, dispatch_date: 2022-01-05, actual_distance_miles: 2679, actual_duration_hours: 50.5, fuel_gallons_used: 430.7, average_mpg: 6.22, idle_time_hours: 7.9, trip_status: Completed
trip_id: TRIP00000298, load_id: LOAD00000298, driver_id: DRV00063, truck_id: TRK00070, trailer_id: TRL00002, dispatch_date: 2022-01-05, actual_distance_miles: 554, actual_duration_hours: 9.3, fuel_gallons_used: 80.3, average_mpg: 6.9, idle_time_hours: 7.0, trip_status: Completed
trip_id: TRIP00000299, load_id: LOAD00000299, driver_id: DRV00091, truck_id: TRK00023, trailer_id: TRL00053, dispatch_date: 2022-01-05, actual_distance_miles: 1555, actual_duration_hours: 30.8, fuel_gallons_used: 235.2, average_mpg: 6.61, idle_time_hours: 5.1, trip_status: Completed
trip_id: TRIP00000300, load_id: LOAD00000300, driver_id: DRV00143, truck_id: TRK00098, trailer_id: TRL00155, dispatch_date: 2022-01-05, actual_distance_miles: 837, actual_duration_hours: 13.1, fuel_gallons_used: 120.1, average_mpg: 6.97, idle_time_hours: 8.6, trip_status: Completed
trip_id: TRIP00000301, load_id: LOAD00000301, driver_id: DRV00020, truck_id: TRK00019, trailer_id: TRL00029, dispatch_date: 2022-01-05, actual_distance_miles: 1966, actual_duration_hours: 34.6, fuel_gallons_used: 308.6, average_mpg: 6.37, idle_time_hours: 3.9, trip_status: Completed
trip_id: TRIP00000302, load_id: LOAD00000302, driver_id: DRV00032, truck_id: TRK00048, trailer_id: TRL00076, dispatch_date: 2022-01-05, actual_distance_miles: 2717, actual_duration_hours: 47.3, fuel_gallons_used: 438.9, average_mpg: 6.19, idle_time_hours: 5.5, trip_status: Completed
trip_id: TRIP00000303, load_id: LOAD00000303, driver_id: DRV00050, truck_id: TRK00108, trailer_id: TRL00001, dispatch_date: 2022-01-05, actual_distance_miles: 807, actual_duration_hours: 15.9, fuel_gallons_used: 142.8, average_mpg: 5.65, idle_time_hours: 4.0, trip_status: Completed
trip_id: TRIP00000304, load_id: LOAD00000304, driver_id: DRV00087, truck_id: TRK00120, trailer_id: TRL00056, dispatch_date: 2022-01-05, actual_distance_miles: 1072, actual_duration_hours: 18.2, fuel_gallons_used: 153.4, average_mpg: 6.99, idle_time_hours: 11.7, trip_status: Completed
trip_id: TRIP00000305, load_id: LOAD00000305, driver_id: DRV00058, truck_id: TRK00099, trailer_id: TRL00139, dispatch_date: 2022-01-05, actual_distance_miles: 2043, actual_duration_hours: 31.6, fuel_gallons_used: 343.4, average_mpg: 5.95, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00000306, load_id: LOAD00000306, driver_id: DRV00047, truck_id: TRK00023, trailer_id: TRL00013, dispatch_date: 2022-01-05, actual_distance_miles: 2107, actual_duration_hours: 32.7, fuel_gallons_used: 332.9, average_mpg: 6.33, idle_time_hours: 6.5, trip_status: Completed
trip_id: TRIP00000307, load_id: LOAD00000307, driver_id: DRV00095, truck_id: TRK00069, trailer_id: TRL00008, dispatch_date: 2022-01-05, actual_distance_miles: 926, actual_duration_hours: 15.9, fuel_gallons_used: 132.7, average_mpg: 6.98, idle_time_hours: 2.8, trip_status: Completed
trip_id: TRIP00000308, load_id: LOAD00000308, driver_id: DRV00044, truck_id: TRK00010, trailer_id: TRL00071, dispatch_date: 2022-01-05, actual_distance_miles: 623, actual_duration_hours: 11.9, fuel_gallons_used: 92.3, average_mpg: 6.75, idle_time_hours: 10.4, trip_status: Completed
trip_id: TRIP00000309, load_id: LOAD00000309, driver_id: DRV00104, truck_id: TRK00073, trailer_id: TRL00027, dispatch_date: 2022-01-05, actual_distance_miles: 730, actual_duration_hours: 12.6, fuel_gallons_used: 98.3, average_mpg: 7.43, idle_time_hours: 4.4, trip_status: Completed
trip_id: TRIP00000310, load_id: LOAD00000310, driver_id: DRV00087, truck_id: TRK00007, trailer_id: TRL00030, dispatch_date: 2022-01-05, actual_distance_miles: 634, actual_duration_hours: 11.1, fuel_gallons_used: 110.5, average_mpg: 5.74, idle_time_hours: 7.3, trip_status: Completed
trip_id: TRIP00000311, load_id: LOAD00000311, driver_id: DRV00092, truck_id: TRK00062, trailer_id: TRL00036, dispatch_date: 2022-01-05, actual_distance_miles: 1494, actual_duration_hours: 27.5, fuel_gallons_used: 199.7, average_mpg: 7.48, idle_time_hours: 11.6, trip_status: Completed
trip_id: TRIP00000312, load_id: LOAD00000312, driver_id: DRV00132, truck_id: TRK00064, trailer_id: TRL00167, dispatch_date: 2022-01-05, actual_distance_miles: 1145, actual_duration_hours: 20.5, fuel_gallons_used: 196.4, average_mpg: 5.83, idle_time_hours: 5.7, trip_status: Completed
trip_id: TRIP00000313, load_id: LOAD00000313, driver_id: DRV00077, truck_id: TRK00098, trailer_id: TRL00034, dispatch_date: 2022-01-05, actual_distance_miles: 264, actual_duration_hours: 4.4, fuel_gallons_used: 35.8, average_mpg: 7.37, idle_time_hours: 7.5, trip_status: Completed
trip_id: TRIP00000314, load_id: LOAD00000314, driver_id: DRV00077, truck_id: TRK00045, trailer_id: TRL00082, dispatch_date: 2022-01-05, actual_distance_miles: 1985, actual_duration_hours: 32.8, fuel_gallons_used: 288.1, average_mpg: 6.89, idle_time_hours: 8.0, trip_status: Completed
trip_id: TRIP00000315, load_id: LOAD00000315, driver_id: DRV00036, truck_id: TRK00071, trailer_id: TRL00042, dispatch_date: 2022-01-05, actual_distance_miles: 833, actual_duration_hours: 16.1, fuel_gallons_used: 117.8, average_mpg: 7.07, idle_time_hours: 3.5, trip_status: Completed
trip_id: TRIP00000316, load_id: LOAD00000316, driver_id: DRV00064, truck_id: TRK00054, trailer_id: TRL00134, dispatch_date: 2022-01-05, actual_distance_miles: 724, actual_duration_hours: 12.3, fuel_gallons_used: 115.3, average_mpg: 6.28, idle_time_hours: 8.2, trip_status: Completed
trip_id: TRIP00000317, load_id: LOAD00000317, driver_id: DRV00080, truck_id: TRK00089, trailer_id: nan, dispatch_date: 2022-01-05, actual_distance_miles: 2724, actual_duration_hours: 45.1, fuel_gallons_used: 395.9, average_mpg: 6.88, idle_time_hours: 5.1, trip_status: Completed
trip_id: TRIP00000318, load_id: LOAD00000318, driver_id: DRV00079, truck_id: TRK00110, trailer_id: TRL00150, dispatch_date: 2022-01-05, actual_distance_miles: 947, actual_duration_hours: 18.7, fuel_gallons_used: 161.3, average_mpg: 5.87, idle_time_hours: 9.3, trip_status: Completed
trip_id: TRIP00000319, load_id: LOAD00000319, driver_id: DRV00145, truck_id: TRK00080, trailer_id: TRL00136, dispatch_date: 2022-01-05, actual_distance_miles: 2708, actual_duration_hours: 43.4, fuel_gallons_used: 390.8, average_mpg: 6.93, idle_time_hours: 7.0, trip_status: Completed
trip_id: TRIP00000320, load_id: LOAD00000320, driver_id: DRV00143, truck_id: TRK00069, trailer_id: TRL00136, dispatch_date: 2022-01-05, actual_distance_miles: 2356, actual_duration_hours: 39.5, fuel_gallons_used: 316.2, average_mpg: 7.45, idle_time_hours: 9.8, trip_status: Completed
trip_id: TRIP00000321, load_id: LOAD00000321, driver_id: DRV00128, truck_id: TRK00084, trailer_id: TRL00091, dispatch_date: 2022-01-05, actual_distance_miles: 1780, actual_duration_hours: 29.2, fuel_gallons_used: 321.9, average_mpg: 5.53, idle_time_hours: 3.6, trip_status: Completed
trip_id: TRIP00000322, load_id: LOAD00000322, driver_id: DRV00126, truck_id: TRK00031, trailer_id: TRL00132, dispatch_date: 2022-01-05, actual_distance_miles: 2413, actual_duration_hours: 39.1, fuel_gallons_used: 342.3, average_mpg: 7.05, idle_time_hours: 7.5, trip_status: Completed
trip_id: TRIP00000323, load_id: LOAD00000323, driver_id: DRV00113, truck_id: TRK00098, trailer_id: TRL00020, dispatch_date: 2022-01-05, actual_distance_miles: 1195, actual_duration_hours: 20.8, fuel_gallons_used: 206.4, average_mpg: 5.79, idle_time_hours: 3.6, trip_status: Completed
trip_id: TRIP00000324, load_id: LOAD00000324, driver_id: DRV00141, truck_id: TRK00001, trailer_id: TRL00114, dispatch_date: 2022-01-05, actual_distance_miles: 1750, actual_duration_hours: 33.7, fuel_gallons_used: 239.1, average_mpg: 7.32, idle_time_hours: 3.3, trip_status: Completed
trip_id: TRIP00000325, load_id: LOAD00000325, driver_id: DRV00010, truck_id: TRK00107, trailer_id: TRL00087, dispatch_date: 2022-01-05, actual_distance_miles: 1155, actual_duration_hours: 20.6, fuel_gallons_used: 200.2, average_mpg: 5.77, idle_time_hours: 10.6, trip_status: Completed
trip_id: TRIP00000326, load_id: LOAD00000326, driver_id: DRV00058, truck_id: TRK00097, trailer_id: TRL00043, dispatch_date: 2022-01-05, actual_distance_miles: 1192, actual_duration_hours: 20.4, fuel_gallons_used: 209.9, average_mpg: 5.68, idle_time_hours: 4.8, trip_status: Completed
trip_id: TRIP00000327, load_id: LOAD00000327, driver_id: DRV00074, truck_id: TRK00010, trailer_id: TRL00062, dispatch_date: 2022-01-05, actual_distance_miles: 166, actual_duration_hours: 2.6, fuel_gallons_used: 22.2, average_mpg: 7.49, idle_time_hours: 2.5, trip_status: Completed
trip_id: TRIP00000328, load_id: LOAD00000328, driver_id: DRV00124, truck_id: TRK00020, trailer_id: TRL00041, dispatch_date: 2022-01-05, actual_distance_miles: 1154, actual_duration_hours: 22.9, fuel_gallons_used: 191.1, average_mpg: 6.04, idle_time_hours: 7.8, trip_status: Completed
trip_id: TRIP00000329, load_id: LOAD00000329, driver_id: DRV00004, truck_id: TRK00044, trailer_id: TRL00058, dispatch_date: 2022-01-05, actual_distance_miles: 2758, actual_duration_hours: 48.8, fuel_gallons_used: 378.8, average_mpg: 7.28, idle_time_hours: 10.8, trip_status: Completed
trip_id: TRIP00000330, load_id: LOAD00000330, driver_id: DRV00003, truck_id: TRK00041, trailer_id: nan, dispatch_date: 2022-01-05, actual_distance_miles: 1268, actual_duration_hours: 20.0, fuel_gallons_used: 176.8, average_mpg: 7.17, idle_time_hours: 7.3, trip_status: Completed
trip_id: TRIP00000331, load_id: LOAD00000331, driver_id: DRV00143, truck_id: TRK00074, trailer_id: TRL00125, dispatch_date: 2022-01-05, actual_distance_miles: 1127, actual_duration_hours: 18.0, fuel_gallons_used: 203.1, average_mpg: 5.55, idle_time_hours: 6.7, trip_status: Completed
trip_id: TRIP00000332, load_id: LOAD00000332, driver_id: DRV00028, truck_id: TRK00086, trailer_id: TRL00074, dispatch_date: 2022-01-05, actual_distance_miles: 2232, actual_duration_hours: 36.4, fuel_gallons_used: 402.9, average_mpg: 5.54, idle_time_hours: 11.4, trip_status: Completed
